0.1851576009650924,14.642875468969338
0.2846313026515755,15.296744565073585
0.4181029642424155,14.647888877982474
0.4216240827269963,15.756211701110148
0.4243995320225854,18.178232131352473
0.4557585359148733,16.46657468052843
0.521461422772193,16.913467921533577
0.7088236230287004,24.174115104061016
0.7117618391658874,20.898691290319704
0.898409949875724,28.806660559578205
1.053857583887278,28.361607083309085
1.1354974338832564,33.00536329115986
1.2465463829848948,34.222464120341044
1.4211548556715337,40.39572570354246
1.4569250792753297,44.89159965988327
1.4612171058812635,48.44943924268385
1.6104859248274526,54.37556757730918
1.7805528270620976,55.652582992997864
1.9466172299418874,60.61549445771515
1.9665665823874954,68.06645606633074
2.1334400538852183,84.65224916021234
2.2024259144415663,95.43157545196958
2.2584597822842998,91.68748868572997
2.421737302273953,105.86813436616089
2.583656217749697,118.12459143992452
2.714459579462276,115.77953430762389
2.826043632302386,162.26575720182666
2.940169605137416,153.52126861733436
3.073955921576162,190.96214517094293
3.129201064704347,178.33813955492454
3.2859868953629476,242.08415889543633
3.349231305444874,250.90386401031657
3.5170236659138747,308.2422382781988
3.5400724970246187,306.7498391615144
3.6776654130974995,358.3575549737866
3.7553389164654947,384.0251576784847
3.9485507446636667,408.84387748554803
4.147461040520373,443.3333582163481
4.268745833428472,485.4902962256898
4.306121169487116,566.1578277895819
4.325080773845462,574.169617608765
4.3810012061458465,623.059498216288
4.518174899431018,750.4355818563375
4.610905783903147,764.8294250079662
4.655823099709521,784.9266887790741
4.817867993823683,908.1089979074669
4.949583130167267,996.5441012005455
5.0014938442314145,1023.2113371647569
5.160437084123005,1076.5643075374255
5.1620947805683866,1231.947582232887
5.176115035259388,1152.7046750659763
5.355563414193533,1437.99080685966
5.5328937943980065,1487.462355635177
5.6875402432273,1706.1448396842054
5.846560372802238,2053.660426891437
5.922228550670034,2236.870590273557
6.054393523667588,2411.359635427384
6.1546464213459,2640.0087181533545
6.241940268301566,3180.9949395826106
6.3798710747453455,3317.802879471357
6.451307423511223,4140.19276344048
6.608038385141012,4432.620821248272
6.665332557957442,4930.8795469997885
6.825619533096201,4750.71646788171
7.005537830289846,5901.917308676013
7.00695561070428,7098.141073634026
7.192062740311791,8505.496576283373
7.33397104370902,9082.97156590989
7.51702372386713,10968.166983030891
7.614482523651331,11330.607571779597
7.685196015973014,12526.843195820478
7.700548661013639,12925.541643658202
7.8373859529782015,13901.62683698871
7.893241103815838,15256.503758150178
8.0294908586857,17686.550851703596
8.107183023102307,15231.571134498798
8.122788459165772,17587.888731875046
8.257601359719235,19316.181303626923
8.431102631251493,21307.082104842288
8.58995122230256,28968.33668740223
8.604504792206162,23606.077912879693
8.757189603500395,26705.7921745982
8.89672633626156,35498.604228961616
8.899073796927274,37343.96524182385
9.01678098805912,34773.47920042367
9.14511164623737,43849.443914649346
9.1906517725457,44427.902849251426
9.191090586850532,40811.76166325903
9.215954130091697,45141.706473073966
9.322122369739839,56376.83290046462
9.326307050952842,48153.43630719084
9.52481707491546,55421.75915860053
9.71314478065842,65633.20179780338
9.860384953391854,82617.0124931655
9.89900188984726,92890.61463688896
9.95092276148536,99026.361213099
10.126901674866504,110191.62631340892
10.184273399823251,116642.50602043362
10.348503471193427,119122.42221341614
10.493749340932187,142452.90765447562
